S 	L 	M 	s1	l1	m1	s2	l2	m2	I
2	2	-2	1	1	-1	1	1	-1	0.3784698783030241
2	2	-2	1	1	-1	1	1	0	0.0
2	2	-2	1	1	-1	1	1	1	0.0
2	2	-2	1	1	-1	1	3	-3	0.0
2	2	-2	1	1	-1	1	3	-2	0.0
2	2	-2	1	1	-1	1	3	-1	0.0275296327870529
2	2	-2	1	1	-1	1	3	0	0.0
2	2	-2	1	1	-1	1	3	1	0.0
2	2	-2	1	1	-1	1	3	2	0.0
2	2	-2	1	1	-1	1	3	3	0.0
2	2	-2	1	1	0	1	1	-1	0.0
2	2	-2	1	1	0	1	1	0	0.0
2	2	-2	1	1	0	1	1	1	0.0
2	2	-2	1	1	0	1	3	-3	0.0
2	2	-2	1	1	0	1	3	-2	-0.061558130307457264
2	2	-2	1	1	0	1	3	-1	0.0
2	2	-2	1	1	0	1	3	0	0.0
2	2	-2	1	1	0	1	3	1	0.0
2	2	-2	1	1	0	1	3	2	0.0
2	2	-2	1	1	0	1	3	3	0.0
2	2	-2	1	1	1	1	1	-1	0.0
2	2	-2	1	1	1	1	1	0	0.0
2	2	-2	1	1	1	1	1	1	0.0
2	2	-2	1	1	1	1	3	-3	0.10662180931146154
2	2	-2	1	1	1	1	3	-2	0.0
2	2	-2	1	1	1	1	3	-1	0.0
2	2	-2	1	1	1	1	3	0	0.0
2	2	-2	1	1	1	1	3	1	0.0
2	2	-2	1	1	1	1	3	2	0.0
2	2	-2	1	1	1	1	3	3	0.0
2	2	-2	1	2	-2	1	2	-2	0.0
2	2	-2	1	2	-2	1	2	-1	0.0
2	2	-2	1	2	-2	1	2	0	-0.2207281154418226
2	2	-2	1	2	-2	1	2	1	0.0
2	2	-2	1	2	-2	1	2	2	0.0
2	2	-2	1	2	-2	1	4	-4	0.0
2	2	-2	1	2	-2	1	4	-3	0.0
2	2	-2	1	2	-2	1	4	-2	0.0
2	2	-2	1	2	-2	1	4	-1	0.0
2	2	-2	1	2	-2	1	4	0	-0.015018645964405716
2	2	-2	1	2	-2	1	4	1	0.0
2	2	-2	1	2	-2	1	4	2	0.0
2	2	-2	1	2	-2	1	4	3	0.0
2	2	-2	1	2	-2	1	4	4	0.0
2	2	-2	1	2	-1	1	2	-2	0.0
2	2	-2	1	2	-1	1	2	-1	0.27033562735930283
2	2	-2	1	2	-1	1	2	0	0.0
2	2	-2	1	2	-1	1	2	1	0.0
2	2	-2	1	2	-1	1	2	2	0.0
2	2	-2	1	2	-1	1	4	-4	0.0
2	2	-2	1	2	-1	1	4	-3	0.0
2	2	-2	1	2	-1	1	4	-2	0.0
2	2	-2	1	2	-1	1	4	-1	0.03358271330641406
2	2	-2	1	2	-1	1	4	0	0.0
2	2	-2	1	2	-1	1	4	1	0.0
2	2	-2	1	2	-1	1	4	2	0.0
2	2	-2	1	2	-1	1	4	3	0.0
2	2	-2	1	2	-1	1	4	4	0.0
2	2	-2	1	2	0	1	2	-2	-0.2207281154418226
2	2	-2	1	2	0	1	2	-1	0.0
2	2	-2	1	2	0	1	2	0	0.0
2	2	-2	1	2	0	1	2	1	0.0
2	2	-2	1	2	0	1	2	2	0.0
2	2	-2	1	2	0	1	4	-4	0.0
2	2	-2	1	2	0	1	4	-3	0.0
2	2	-2	1	2	0	1	4	-2	-0.05816696570272856
2	2	-2	1	2	0	1	4	-1	0.0
2	2	-2	1	2	0	1	4	0	0.0
2	2	-2	1	2	0	1	4	1	0.0
2	2	-2	1	2	0	1	4	2	0.0
2	2	-2	1	2	0	1	4	3	0.0
2	2	-2	1	2	0	1	4	4	0.0
2	2	-2	1	2	1	1	2	-2	0.0
2	2	-2	1	2	1	1	2	-1	0.0
2	2	-2	1	2	1	1	2	0	0.0
2	2	-2	1	2	1	1	2	1	0.0
2	2	-2	1	2	1	1	2	2	0.0
2	2	-2	1	2	1	1	4	-4	0.0
2	2	-2	1	2	1	1	4	-3	0.08885150775955128
2	2	-2	1	2	1	1	4	-2	0.0
2	2	-2	1	2	1	1	4	-1	0.0
2	2	-2	1	2	1	1	4	0	0.0
2	2	-2	1	2	1	1	4	1	0.0
2	2	-2	1	2	1	1	4	2	0.0
2	2	-2	1	2	1	1	4	3	0.0
2	2	-2	1	2	1	1	4	4	0.0
2	2	-2	1	2	2	1	2	-2	0.0
2	2	-2	1	2	2	1	2	-1	0.0
2	2	-2	1	2	2	1	2	0	0.0
2	2	-2	1	2	2	1	2	1	0.0
2	2	-2	1	2	2	1	2	2	0.0
2	2	-2	1	2	2	1	4	-4	-0.12565500731085572
2	2	-2	1	2	2	1	4	-3	0.0
2	2	-2	1	2	2	1	4	-2	0.0
2	2	-2	1	2	2	1	4	-1	0.0
2	2	-2	1	2	2	1	4	0	0.0
2	2	-2	1	2	2	1	4	1	0.0
2	2	-2	1	2	2	1	4	2	0.0
2	2	-2	1	2	2	1	4	3	0.0
2	2	-2	1	2	2	1	4	4	0.0
2	2	-2	1	3	-3	1	1	-1	0.0
2	2	-2	1	3	-3	1	1	0	0.0
2	2	-2	1	3	-3	1	1	1	0.10662180931146154
2	2	-2	1	3	-3	1	3	-3	0.0
2	2	-2	1	3	-3	1	3	-2	0.0
2	2	-2	1	3	-3	1	3	-1	0.0
2	2	-2	1	3	-3	1	3	0	0.0
2	2	-2	1	3	-3	1	3	1	0.16286750396763996
2	2	-2	1	3	-3	1	3	2	0.0
2	2	-2	1	3	-3	1	3	3	0.0
2	2	-2	1	3	-3	1	5	-5	0.0
2	2	-2	1	3	-3	1	5	-4	0.0
2	2	-2	1	3	-3	1	5	-3	0.0
2	2	-2	1	3	-3	1	5	-2	0.0
2	2	-2	1	3	-3	1	5	-1	0.0
2	2	-2	1	3	-3	1	5	0	0.0
2	2	-2	1	3	-3	1	5	1	0.009280237319347313
2	2	-2	1	3	-3	1	5	2	0.0
2	2	-2	1	3	-3	1	5	3	0.0
2	2	-2	1	3	-3	1	5	4	0.0
2	2	-2	1	3	-3	1	5	5	0.0
2	2	-2	1	3	-2	1	1	-1	0.0
2	2	-2	1	3	-2	1	1	0	-0.061558130307457264
2	2	-2	1	3	-2	1	1	1	0.0
2	2	-2	1	3	-2	1	3	-3	0.0
2	2	-2	1	3	-2	1	3	-2	0.0
2	2	-2	1	3	-2	1	3	-1	0.0
2	2	-2	1	3	-2	1	3	0	-0.23032943298089031
2	2	-2	1	3	-2	1	3	1	0.0
2	2	-2	1	3	-2	1	3	2	0.0
2	2	-2	1	3	-2	1	3	3	0.0
2	2	-2	1	3	-2	1	5	-5	0.0
2	2	-2	1	3	-2	1	5	-4	0.0
2	2	-2	1	3	-2	1	5	-3	0.0
2	2	-2	1	3	-2	1	5	-2	0.0
2	2	-2	1	3	-2	1	5	-1	0.0
2	2	-2	1	3	-2	1	5	0	-0.020751241493391012
2	2	-2	1	3	-2	1	5	1	0.0
2	2	-2	1	3	-2	1	5	2	0.0
2	2	-2	1	3	-2	1	5	3	0.0
2	2	-2	1	3	-2	1	5	4	0.0
2	2	-2	1	3	-2	1	5	5	0.0
2	2	-2	1	3	-1	1	1	-1	0.0275296327870529
2	2	-2	1	3	-1	1	1	0	0.0
2	2	-2	1	3	-1	1	1	1	0.0
2	2	-2	1	3	-1	1	3	-3	0.0
2	2	-2	1	3	-1	1	3	-2	0.0
2	2	-2	1	3	-1	1	3	-1	0.252313252202016
2	2	-2	1	3	-1	1	3	0	0.0
2	2	-2	1	3	-1	1	3	1	0.0
2	2	-2	1	3	-1	1	3	2	0.0
2	2	-2	1	3	-1	1	3	3	0.0
2	2	-2	1	3	-1	1	5	-5	0.0
2	2	-2	1	3	-1	1	5	-4	0.0
2	2	-2	1	3	-1	1	5	-3	0.0
2	2	-2	1	3	-1	1	5	-2	0.0
2	2	-2	1	3	-1	1	5	-1	0.035942204586684706
2	2	-2	1	3	-1	1	5	0	0.0
2	2	-2	1	3	-1	1	5	1	0.0
2	2	-2	1	3	-1	1	5	2	0.0
2	2	-2	1	3	-1	1	5	3	0.0
2	2	-2	1	3	-1	1	5	4	0.0
2	2	-2	1	3	-1	1	5	5	0.0
2	2	-2	1	3	0	1	1	-1	0.0
2	2	-2	1	3	0	1	1	0	0.0
2	2	-2	1	3	0	1	1	1	0.0
2	2	-2	1	3	0	1	3	-3	0.0
2	2	-2	1	3	0	1	3	-2	-0.23032943298089031
2	2	-2	1	3	0	1	3	-1	0.0
2	2	-2	1	3	0	1	3	0	0.0
2	2	-2	1	3	0	1	3	1	0.0
2	2	-2	1	3	0	1	3	2	0.0
2	2	-2	1	3	0	1	3	3	0.0
2	2	-2	1	3	0	1	5	-5	0.0
2	2	-2	1	3	0	1	5	-4	0.0
2	2	-2	1	3	0	1	5	-3	0.0
2	2	-2	1	3	0	1	5	-2	-0.05490262438735721
2	2	-2	1	3	0	1	5	-1	0.0
2	2	-2	1	3	0	1	5	0	0.0
2	2	-2	1	3	0	1	5	1	0.0
2	2	-2	1	3	0	1	5	2	0.0
2	2	-2	1	3	0	1	5	3	0.0
2	2	-2	1	3	0	1	5	4	0.0
2	2	-2	1	3	0	1	5	5	0.0
2	2	-2	1	3	1	1	1	-1	0.0
2	2	-2	1	3	1	1	1	0	0.0
2	2	-2	1	3	1	1	1	1	0.0
2	2	-2	1	3	1	1	3	-3	0.16286750396763996
2	2	-2	1	3	1	1	3	-2	0.0
2	2	-2	1	3	1	1	3	-1	0.0
2	2	-2	1	3	1	1	3	0	0.0
2	2	-2	1	3	1	1	3	1	0.0
2	2	-2	1	3	1	1	3	2	0.0
2	2	-2	1	3	1	1	3	3	0.0
2	2	-2	1	3	1	1	5	-5	0.0
2	2	-2	1	3	1	1	5	-4	0.0
2	2	-2	1	3	1	1	5	-3	0.07764403601847641
2	2	-2	1	3	1	1	5	-2	0.0
2	2	-2	1	3	1	1	5	-1	0.0
2	2	-2	1	3	1	1	5	0	0.0
2	2	-2	1	3	1	1	5	1	0.0
2	2	-2	1	3	1	1	5	2	0.0
2	2	-2	1	3	1	1	5	3	0.0
2	2	-2	1	3	1	1	5	4	0.0
2	2	-2	1	3	1	1	5	5	0.0
2	2	-2	1	3	2	1	1	-1	0.0
2	2	-2	1	3	2	1	1	0	0.0
2	2	-2	1	3	2	1	1	1	0.0
2	2	-2	1	3	2	1	3	-3	0.0
2	2	-2	1	3	2	1	3	-2	0.0
2	2	-2	1	3	2	1	3	-1	0.0
2	2	-2	1	3	2	1	3	0	0.0
2	2	-2	1	3	2	1	3	1	0.0
2	2	-2	1	3	2	1	3	2	0.0
2	2	-2	1	3	2	1	3	3	0.0
2	2	-2	1	3	2	1	5	-5	0.0
2	2	-2	1	3	2	1	5	-4	-0.10417040555085322
2	2	-2	1	3	2	1	5	-3	0.0
2	2	-2	1	3	2	1	5	-2	0.0
2	2	-2	1	3	2	1	5	-1	0.0
2	2	-2	1	3	2	1	5	0	0.0
2	2	-2	1	3	2	1	5	1	0.0
2	2	-2	1	3	2	1	5	2	0.0
2	2	-2	1	3	2	1	5	3	0.0
2	2	-2	1	3	2	1	5	4	0.0
2	2	-2	1	3	2	1	5	5	0.0
2	2	-2	1	3	3	1	1	-1	0.0
2	2	-2	1	3	3	1	1	0	0.0
2	2	-2	1	3	3	1	1	1	0.0
2	2	-2	1	3	3	1	3	-3	0.0
2	2	-2	1	3	3	1	3	-2	0.0
2	2	-2	1	3	3	1	3	-1	0.0
2	2	-2	1	3	3	1	3	0	0.0
2	2	-2	1	3	3	1	3	1	0.0
2	2	-2	1	3	3	1	3	2	0.0
2	2	-2	1	3	3	1	3	3	0.0
2	2	-2	1	3	3	1	5	-5	0.13448341528870908
2	2	-2	1	3	3	1	5	-4	0.0
2	2	-2	1	3	3	1	5	-3	0.0
2	2	-2	1	3	3	1	5	-2	0.0
2	2	-2	1	3	3	1	5	-1	0.0
2	2	-2	1	3	3	1	5	0	0.0
2	2	-2	1	3	3	1	5	1	0.0
2	2	-2	1	3	3	1	5	2	0.0
2	2	-2	1	3	3	1	5	3	0.0
2	2	-2	1	3	3	1	5	4	0.0
2	2	-2	1	3	3	1	5	5	0.0
2	2	-2	1	4	-4	1	2	-2	0.0
2	2	-2	1	4	-4	1	2	-1	0.0
2	2	-2	1	4	-4	1	2	0	0.0
2	2	-2	1	4	-4	1	2	1	0.0
2	2	-2	1	4	-4	1	2	2	-0.12565500731085572
2	2	-2	1	4	-4	1	4	-4	0.0
2	2	-2	1	4	-4	1	4	-3	0.0
2	2	-2	1	4	-4	1	4	-2	0.0
2	2	-2	1	4	-4	1	4	-1	0.0
2	2	-2	1	4	-4	1	4	0	0.0
2	2	-2	1	4	-4	1	4	1	0.0
2	2	-2	1	4	-4	1	4	2	-0.1300437891842444
2	2	-2	1	4	-4	1	4	3	0.0
2	2	-2	1	4	-4	1	4	4	0.0
2	2	-2	1	4	-3	1	2	-2	0.0
2	2	-2	1	4	-3	1	2	-1	0.0
2	2	-2	1	4	-3	1	2	0	0.0
2	2	-2	1	4	-3	1	2	1	0.08885150775955128
2	2	-2	1	4	-3	1	2	2	0.0
2	2	-2	1	4	-3	1	4	-4	0.0
2	2	-2	1	4	-3	1	4	-3	0.0
2	2	-2	1	4	-3	1	4	-2	0.0
2	2	-2	1	4	-3	1	4	-1	0.0
2	2	-2	1	4	-3	1	4	0	0.0
2	2	-2	1	4	-3	1	4	1	0.19506568377636657
2	2	-2	1	4	-3	1	4	2	0.0
2	2	-2	1	4	-3	1	4	3	0.0
2	2	-2	1	4	-3	1	4	4	0.0
2	2	-2	1	4	-2	1	2	-2	0.0
2	2	-2	1	4	-2	1	2	-1	0.0
2	2	-2	1	4	-2	1	2	0	-0.05816696570272856
2	2	-2	1	4	-2	1	2	1	0.0
2	2	-2	1	4	-2	1	2	2	0.0
2	2	-2	1	4	-2	1	4	-4	0.0
2	2	-2	1	4	-2	1	4	-3	0.0
2	2	-2	1	4	-2	1	4	-2	0.0
2	2	-2	1	4	-2	1	4	-1	0.0
2	2	-2	1	4	-2	1	4	0	-0.23314808594888925
2	2	-2	1	4	-2	1	4	1	0.0
2	2	-2	1	4	-2	1	4	2	0.0
2	2	-2	1	4	-2	1	4	3	0.0
2	2	-2	1	4	-2	1	4	4	0.0
2	2	-2	1	4	-1	1	2	-2	0.0
2	2	-2	1	4	-1	1	2	-1	0.03358271330641406
2	2	-2	1	4	-1	1	2	0	0.0
2	2	-2	1	4	-1	1	2	1	0.0
2	2	-2	1	4	-1	1	2	2	0.0
2	2	-2	1	4	-1	1	4	-4	0.0
2	2	-2	1	4	-1	1	4	-3	0.0
2	2	-2	1	4	-1	1	4	-2	0.0
2	2	-2	1	4	-1	1	4	-1	0.2457596612357299
2	2	-2	1	4	-1	1	4	0	0.0
2	2	-2	1	4	-1	1	4	1	0.0
2	2	-2	1	4	-1	1	4	2	0.0
2	2	-2	1	4	-1	1	4	3	0.0
2	2	-2	1	4	-1	1	4	4	0.0
2	2	-2	1	4	0	1	2	-2	-0.015018645964405716
2	2	-2	1	4	0	1	2	-1	0.0
2	2	-2	1	4	0	1	2	0	0.0
2	2	-2	1	4	0	1	2	1	0.0
2	2	-2	1	4	0	1	2	2	0.0
2	2	-2	1	4	0	1	4	-4	0.0
2	2	-2	1	4	0	1	4	-3	0.0
2	2	-2	1	4	0	1	4	-2	-0.23314808594888925
2	2	-2	1	4	0	1	4	-1	0.0
2	2	-2	1	4	0	1	4	0	0.0
2	2	-2	1	4	0	1	4	1	0.0
2	2	-2	1	4	0	1	4	2	0.0
2	2	-2	1	4	0	1	4	3	0.0
2	2	-2	1	4	0	1	4	4	0.0
2	2	-2	1	4	1	1	2	-2	0.0
2	2	-2	1	4	1	1	2	-1	0.0
2	2	-2	1	4	1	1	2	0	0.0
2	2	-2	1	4	1	1	2	1	0.0
2	2	-2	1	4	1	1	2	2	0.0
2	2	-2	1	4	1	1	4	-4	0.0
2	2	-2	1	4	1	1	4	-3	0.19506568377636657
2	2	-2	1	4	1	1	4	-2	0.0
2	2	-2	1	4	1	1	4	-1	0.0
2	2	-2	1	4	1	1	4	0	0.0
2	2	-2	1	4	1	1	4	1	0.0
2	2	-2	1	4	1	1	4	2	0.0
2	2	-2	1	4	1	1	4	3	0.0
2	2	-2	1	4	1	1	4	4	0.0
2	2	-2	1	4	2	1	2	-2	0.0
2	2	-2	1	4	2	1	2	-1	0.0
2	2	-2	1	4	2	1	2	0	0.0
2	2	-2	1	4	2	1	2	1	0.0
2	2	-2	1	4	2	1	2	2	0.0
2	2	-2	1	4	2	1	4	-4	-0.1300437891842444
2	2	-2	1	4	2	1	4	-3	0.0
2	2	-2	1	4	2	1	4	-2	0.0
2	2	-2	1	4	2	1	4	-1	0.0
2	2	-2	1	4	2	1	4	0	0.0
2	2	-2	1	4	2	1	4	1	0.0
2	2	-2	1	4	2	1	4	2	0.0
2	2	-2	1	4	2	1	4	3	0.0
2	2	-2	1	4	2	1	4	4	0.0
2	2	-2	1	4	3	1	2	-2	0.0
2	2	-2	1	4	3	1	2	-1	0.0
2	2	-2	1	4	3	1	2	0	0.0
2	2	-2	1	4	3	1	2	1	0.0
2	2	-2	1	4	3	1	2	2	0.0
2	2	-2	1	4	3	1	4	-4	0.0
2	2	-2	1	4	3	1	4	-3	0.0
2	2	-2	1	4	3	1	4	-2	0.0
2	2	-2	1	4	3	1	4	-1	0.0
2	2	-2	1	4	3	1	4	0	0.0
2	2	-2	1	4	3	1	4	1	0.0
2	2	-2	1	4	3	1	4	2	0.0
2	2	-2	1	4	3	1	4	3	0.0
2	2	-2	1	4	3	1	4	4	0.0
2	2	-2	1	4	4	1	2	-2	0.0
2	2	-2	1	4	4	1	2	-1	0.0
2	2	-2	1	4	4	1	2	0	0.0
2	2	-2	1	4	4	1	2	1	0.0
2	2	-2	1	4	4	1	2	2	0.0
2	2	-2	1	4	4	1	4	-4	0.0
2	2	-2	1	4	4	1	4	-3	0.0
2	2	-2	1	4	4	1	4	-2	0.0
2	2	-2	1	4	4	1	4	-1	0.0
2	2	-2	1	4	4	1	4	0	0.0
2	2	-2	1	4	4	1	4	1	0.0
2	2	-2	1	4	4	1	4	2	0.0
2	2	-2	1	4	4	1	4	3	0.0
2	2	-2	1	4	4	1	4	4	0.0
2	2	-2	1	5	-5	1	3	-3	0.0
2	2	-2	1	5	-5	1	3	-2	0.0
2	2	-2	1	5	-5	1	3	-1	0.0
2	2	-2	1	5	-5	1	3	0	0.0
2	2	-2	1	5	-5	1	3	1	0.0
2	2	-2	1	5	-5	1	3	2	0.0
2	2	-2	1	5	-5	1	3	3	0.13448341528870908
2	2	-2	1	5	-5	1	5	-5	0.0
2	2	-2	1	5	-5	1	5	-4	0.0
2	2	-2	1	5	-5	1	5	-3	0.0
2	2	-2	1	5	-5	1	5	-2	0.0
2	2	-2	1	5	-5	1	5	-1	0.0
2	2	-2	1	5	-5	1	5	0	0.0
2	2	-2	1	5	-5	1	5	1	0.0
2	2	-2	1	5	-5	1	5	2	0.0
2	2	-2	1	5	-5	1	5	3	0.10849799683610699
2	2	-2	1	5	-5	1	5	4	0.0
2	2	-2	1	5	-5	1	5	5	0.0
2	2	-2	1	5	-4	1	3	-3	0.0
2	2	-2	1	5	-4	1	3	-2	0.0
2	2	-2	1	5	-4	1	3	-1	0.0
2	2	-2	1	5	-4	1	3	0	0.0
2	2	-2	1	5	-4	1	3	1	0.0
2	2	-2	1	5	-4	1	3	2	-0.10417040555085322
2	2	-2	1	5	-4	1	3	3	0.0
2	2	-2	1	5	-4	1	5	-5	0.0
2	2	-2	1	5	-4	1	5	-4	0.0
2	2	-2	1	5	-4	1	5	-3	0.0
2	2	-2	1	5	-4	1	5	-2	0.0
2	2	-2	1	5	-4	1	5	-1	0.0
2	2	-2	1	5	-4	1	5	0	0.0
2	2	-2	1	5	-4	1	5	1	0.0
2	2	-2	1	5	-4	1	5	2	-0.16808437393724296
2	2	-2	1	5	-4	1	5	3	0.0
2	2	-2	1	5	-4	1	5	4	0.0
2	2	-2	1	5	-4	1	5	5	0.0
2	2	-2	1	5	-3	1	3	-3	0.0
2	2	-2	1	5	-3	1	3	-2	0.0
2	2	-2	1	5	-3	1	3	-1	0.0
2	2	-2	1	5	-3	1	3	0	0.0
2	2	-2	1	5	-3	1	3	1	0.07764403601847641
2	2	-2	1	5	-3	1	3	2	0.0
2	2	-2	1	5	-3	1	3	3	0.0
2	2	-2	1	5	-3	1	5	-5	0.0
2	2	-2	1	5	-3	1	5	-4	0.0
2	2	-2	1	5	-3	1	5	-3	0.0
2	2	-2	1	5	-3	1	5	-2	0.0
2	2	-2	1	5	-3	1	5	-1	0.0
2	2	-2	1	5	-3	1	5	0	0.0
2	2	-2	1	5	-3	1	5	1	0.2096380464478528
2	2	-2	1	5	-3	1	5	2	0.0
2	2	-2	1	5	-3	1	5	3	0.0
2	2	-2	1	5	-3	1	5	4	0.0
2	2	-2	1	5	-3	1	5	5	0.0
2	2	-2	1	5	-2	1	3	-3	0.0
2	2	-2	1	5	-2	1	3	-2	0.0
2	2	-2	1	5	-2	1	3	-1	0.0
2	2	-2	1	5	-2	1	3	0	-0.05490262438735721
2	2	-2	1	5	-2	1	3	1	0.0
2	2	-2	1	5	-2	1	3	2	0.0
2	2	-2	1	5	-2	1	3	3	0.0
2	2	-2	1	5	-2	1	5	-5	0.0
2	2	-2	1	5	-2	1	5	-4	0.0
2	2	-2	1	5	-2	1	5	-3	0.0
2	2	-2	1	5	-2	1	5	-2	0.0
2	2	-2	1	5	-2	1	5	-1	0.0
2	2	-2	1	5	-2	1	5	0	-0.2343824612638286
2	2	-2	1	5	-2	1	5	1	0.0
2	2	-2	1	5	-2	1	5	2	0.0
2	2	-2	1	5	-2	1	5	3	0.0
2	2	-2	1	5	-2	1	5	4	0.0
2	2	-2	1	5	-2	1	5	5	0.0
2	2	-2	1	5	-1	1	3	-3	0.0
2	2	-2	1	5	-1	1	3	-2	0.0
2	2	-2	1	5	-1	1	3	-1	0.035942204586684706
2	2	-2	1	5	-1	1	3	0	0.0
2	2	-2	1	5	-1	1	3	1	0.0
2	2	-2	1	5	-1	1	3	2	0.0
2	2	-2	1	5	-1	1	3	3	0.0
2	2	-2	1	5	-1	1	5	-5	0.0
2	2	-2	1	5	-1	1	5	-4	0.0
2	2	-2	1	5	-1	1	5	-3	0.0
2	2	-2	1	5	-1	1	5	-2	0.0
2	2	-2	1	5	-1	1	5	-1	0.24260889634809235
2	2	-2	1	5	-1	1	5	0	0.0
2	2	-2	1	5	-1	1	5	1	0.0
2	2	-2	1	5	-1	1	5	2	0.0
2	2	-2	1	5	-1	1	5	3	0.0
2	2	-2	1	5	-1	1	5	4	0.0
2	2	-2	1	5	-1	1	5	5	0.0
2	2	-2	1	5	0	1	3	-3	0.0
2	2	-2	1	5	0	1	3	-2	-0.020751241493391012
2	2	-2	1	5	0	1	3	-1	0.0
2	2	-2	1	5	0	1	3	0	0.0
2	2	-2	1	5	0	1	3	1	0.0
2	2	-2	1	5	0	1	3	2	0.0
2	2	-2	1	5	0	1	3	3	0.0
2	2	-2	1	5	0	1	5	-5	0.0
2	2	-2	1	5	0	1	5	-4	0.0
2	2	-2	1	5	0	1	5	-3	0.0
2	2	-2	1	5	0	1	5	-2	-0.2343824612638286
2	2	-2	1	5	0	1	5	-1	0.0
2	2	-2	1	5	0	1	5	0	0.0
2	2	-2	1	5	0	1	5	1	0.0
2	2	-2	1	5	0	1	5	2	0.0
2	2	-2	1	5	0	1	5	3	0.0
2	2	-2	1	5	0	1	5	4	0.0
2	2	-2	1	5	0	1	5	5	0.0
2	2	-2	1	5	1	1	3	-3	0.009280237319347313
2	2	-2	1	5	1	1	3	-2	0.0
2	2	-2	1	5	1	1	3	-1	0.0
2	2	-2	1	5	1	1	3	0	0.0
2	2	-2	1	5	1	1	3	1	0.0
2	2	-2	1	5	1	1	3	2	0.0
2	2	-2	1	5	1	1	3	3	0.0
2	2	-2	1	5	1	1	5	-5	0.0
2	2	-2	1	5	1	1	5	-4	0.0
2	2	-2	1	5	1	1	5	-3	0.2096380464478528
2	2	-2	1	5	1	1	5	-2	0.0
2	2	-2	1	5	1	1	5	-1	0.0
2	2	-2	1	5	1	1	5	0	0.0
2	2	-2	1	5	1	1	5	1	0.0
2	2	-2	1	5	1	1	5	2	0.0
2	2	-2	1	5	1	1	5	3	0.0
2	2	-2	1	5	1	1	5	4	0.0
2	2	-2	1	5	1	1	5	5	0.0
2	2	-2	1	5	2	1	3	-3	0.0
2	2	-2	1	5	2	1	3	-2	0.0
2	2	-2	1	5	2	1	3	-1	0.0
2	2	-2	1	5	2	1	3	0	0.0
2	2	-2	1	5	2	1	3	1	0.0
2	2	-2	1	5	2	1	3	2	0.0
2	2	-2	1	5	2	1	3	3	0.0
2	2	-2	1	5	2	1	5	-5	0.0
2	2	-2	1	5	2	1	5	-4	-0.16808437393724296
2	2	-2	1	5	2	1	5	-3	0.0
2	2	-2	1	5	2	1	5	-2	0.0
2	2	-2	1	5	2	1	5	-1	0.0
2	2	-2	1	5	2	1	5	0	0.0
2	2	-2	1	5	2	1	5	1	0.0
2	2	-2	1	5	2	1	5	2	0.0
2	2	-2	1	5	2	1	5	3	0.0
2	2	-2	1	5	2	1	5	4	0.0
2	2	-2	1	5	2	1	5	5	0.0
2	2	-2	1	5	3	1	3	-3	0.0
2	2	-2	1	5	3	1	3	-2	0.0
2	2	-2	1	5	3	1	3	-1	0.0
2	2	-2	1	5	3	1	3	0	0.0
2	2	-2	1	5	3	1	3	1	0.0
2	2	-2	1	5	3	1	3	2	0.0
2	2	-2	1	5	3	1	3	3	0.0
2	2	-2	1	5	3	1	5	-5	0.10849799683610699
2	2	-2	1	5	3	1	5	-4	0.0
2	2	-2	1	5	3	1	5	-3	0.0
2	2	-2	1	5	3	1	5	-2	0.0
2	2	-2	1	5	3	1	5	-1	0.0
2	2	-2	1	5	3	1	5	0	0.0
2	2	-2	1	5	3	1	5	1	0.0
2	2	-2	1	5	3	1	5	2	0.0
2	2	-2	1	5	3	1	5	3	0.0
2	2	-2	1	5	3	1	5	4	0.0
2	2	-2	1	5	3	1	5	5	0.0
2	2	-2	1	5	4	1	3	-3	0.0
2	2	-2	1	5	4	1	3	-2	0.0
2	2	-2	1	5	4	1	3	-1	0.0
2	2	-2	1	5	4	1	3	0	0.0
2	2	-2	1	5	4	1	3	1	0.0
2	2	-2	1	5	4	1	3	2	0.0
2	2	-2	1	5	4	1	3	3	0.0
2	2	-2	1	5	4	1	5	-5	0.0
2	2	-2	1	5	4	1	5	-4	0.0
2	2	-2	1	5	4	1	5	-3	0.0
2	2	-2	1	5	4	1	5	-2	0.0
2	2	-2	1	5	4	1	5	-1	0.0
2	2	-2	1	5	4	1	5	0	0.0
2	2	-2	1	5	4	1	5	1	0.0
2	2	-2	1	5	4	1	5	2	0.0
2	2	-2	1	5	4	1	5	3	0.0
2	2	-2	1	5	4	1	5	4	0.0
2	2	-2	1	5	4	1	5	5	0.0
2	2	-2	1	5	5	1	3	-3	0.0
2	2	-2	1	5	5	1	3	-2	0.0
2	2	-2	1	5	5	1	3	-1	0.0
2	2	-2	1	5	5	1	3	0	0.0
2	2	-2	1	5	5	1	3	1	0.0
2	2	-2	1	5	5	1	3	2	0.0
2	2	-2	1	5	5	1	3	3	0.0
2	2	-2	1	5	5	1	5	-5	0.0
2	2	-2	1	5	5	1	5	-4	0.0
2	2	-2	1	5	5	1	5	-3	0.0
2	2	-2	1	5	5	1	5	-2	0.0
2	2	-2	1	5	5	1	5	-1	0.0
2	2	-2	1	5	5	1	5	0	0.0
2	2	-2	1	5	5	1	5	1	0.0
2	2	-2	1	5	5	1	5	2	0.0
2	2	-2	1	5	5	1	5	3	0.0
2	2	-2	1	5	5	1	5	4	0.0
2	2	-2	1	5	5	1	5	5	0.0
2	2	-1	1	1	-1	1	1	-1	0.0
