S 	L 	M 	s1	l1	m1	s2	l2	m2	I
0	0	0	1	1	-1	-1	1	-1	0.0
0	0	0	1	1	-1	-1	1	0	0.0
0	0	0	1	1	-1	-1	1	1	0.2820947917738781
0	0	0	1	1	0	-1	1	-1	0.0
0	0	0	1	1	0	-1	1	0	-0.2820947917738781
0	0	0	1	1	0	-1	1	1	0.0
0	0	0	1	1	1	-1	1	-1	0.2820947917738781
0	0	0	1	1	1	-1	1	0	0.0
0	0	0	1	1	1	-1	1	1	0.0
0	0	0	1	2	-2	-1	2	-2	0.0
0	0	0	1	2	-2	-1	2	-1	0.0
0	0	0	1	2	-2	-1	2	0	0.0
0	0	0	1	2	-2	-1	2	1	0.0
0	0	0	1	2	-2	-1	2	2	-0.28209479177387814
0	0	0	1	2	-1	-1	2	-2	0.0
0	0	0	1	2	-1	-1	2	-1	0.0
0	0	0	1	2	-1	-1	2	0	0.0
0	0	0	1	2	-1	-1	2	1	0.28209479177387814
0	0	0	1	2	-1	-1	2	2	0.0
0	0	0	1	2	0	-1	2	-2	0.0
0	0	0	1	2	0	-1	2	-1	0.0
0	0	0	1	2	0	-1	2	0	-0.28209479177387814
0	0	0	1	2	0	-1	2	1	0.0
0	0	0	1	2	0	-1	2	2	0.0
0	0	0	1	2	1	-1	2	-2	0.0
0	0	0	1	2	1	-1	2	-1	0.28209479177387814
0	0	0	1	2	1	-1	2	0	0.0
0	0	0	1	2	1	-1	2	1	0.0
0	0	0	1	2	1	-1	2	2	0.0
0	0	0	1	2	2	-1	2	-2	-0.28209479177387814
0	0	0	1	2	2	-1	2	-1	0.0
0	0	0	1	2	2	-1	2	0	0.0
0	0	0	1	2	2	-1	2	1	0.0
0	0	0	1	2	2	-1	2	2	0.0
0	0	0	1	3	-3	-1	3	-3	0.0
0	0	0	1	3	-3	-1	3	-2	0.0
0	0	0	1	3	-3	-1	3	-1	0.0
0	0	0	1	3	-3	-1	3	0	0.0
0	0	0	1	3	-3	-1	3	1	0.0
0	0	0	1	3	-3	-1	3	2	0.0
0	0	0	1	3	-3	-1	3	3	0.2820947917738781
0	0	0	1	3	-2	-1	3	-3	0.0
0	0	0	1	3	-2	-1	3	-2	0.0
0	0	0	1	3	-2	-1	3	-1	0.0
0	0	0	1	3	-2	-1	3	0	0.0
0	0	0	1	3	-2	-1	3	1	0.0
0	0	0	1	3	-2	-1	3	2	-0.2820947917738781
0	0	0	1	3	-2	-1	3	3	0.0
0	0	0	1	3	-1	-1	3	-3	0.0
0	0	0	1	3	-1	-1	3	-2	0.0
0	0	0	1	3	-1	-1	3	-1	0.0
0	0	0	1	3	-1	-1	3	0	0.0
0	0	0	1	3	-1	-1	3	1	0.2820947917738781
0	0	0	1	3	-1	-1	3	2	0.0
0	0	0	1	3	-1	-1	3	3	0.0
0	0	0	1	3	0	-1	3	-3	0.0
0	0	0	1	3	0	-1	3	-2	0.0
0	0	0	1	3	0	-1	3	-1	0.0
0	0	0	1	3	0	-1	3	0	-0.2820947917738781
0	0	0	1	3	0	-1	3	1	0.0
0	0	0	1	3	0	-1	3	2	0.0
0	0	0	1	3	0	-1	3	3	0.0
0	0	0	1	3	1	-1	3	-3	0.0
0	0	0	1	3	1	-1	3	-2	0.0
0	0	0	1	3	1	-1	3	-1	0.2820947917738781
0	0	0	1	3	1	-1	3	0	0.0
0	0	0	1	3	1	-1	3	1	0.0
0	0	0	1	3	1	-1	3	2	0.0
0	0	0	1	3	1	-1	3	3	0.0
0	0	0	1	3	2	-1	3	-3	0.0
0	0	0	1	3	2	-1	3	-2	-0.2820947917738781
0	0	0	1	3	2	-1	3	-1	0.0
0	0	0	1	3	2	-1	3	0	0.0
0	0	0	1	3	2	-1	3	1	0.0
0	0	0	1	3	2	-1	3	2	0.0
0	0	0	1	3	2	-1	3	3	0.0
0	0	0	1	3	3	-1	3	-3	0.2820947917738781
0	0	0	1	3	3	-1	3	-2	0.0
0	0	0	1	3	3	-1	3	-1	0.0
0	0	0	1	3	3	-1	3	0	0.0
0	0	0	1	3	3	-1	3	1	0.0
0	0	0	1	3	3	-1	3	2	0.0
0	0	0	1	3	3	-1	3	3	0.0
0	0	0	1	4	-4	-1	4	-4	0.0
0	0	0	1	4	-4	-1	4	-3	0.0
0	0	0	1	4	-4	-1	4	-2	0.0
0	0	0	1	4	-4	-1	4	-1	0.0
0	0	0	1	4	-4	-1	4	0	0.0
0	0	0	1	4	-4	-1	4	1	0.0
0	0	0	1	4	-4	-1	4	2	0.0
0	0	0	1	4	-4	-1	4	3	0.0
0	0	0	1	4	-4	-1	4	4	-0.28209479177387814
0	0	0	1	4	-3	-1	4	-4	0.0
0	0	0	1	4	-3	-1	4	-3	0.0
0	0	0	1	4	-3	-1	4	-2	0.0
0	0	0	1	4	-3	-1	4	-1	0.0
0	0	0	1	4	-3	-1	4	0	0.0
0	0	0	1	4	-3	-1	4	1	0.0
0	0	0	1	4	-3	-1	4	2	0.0
0	0	0	1	4	-3	-1	4	3	0.28209479177387814
0	0	0	1	4	-3	-1	4	4	0.0
0	0	0	1	4	-2	-1	4	-4	0.0
0	0	0	1	4	-2	-1	4	-3	0.0
0	0	0	1	4	-2	-1	4	-2	0.0
0	0	0	1	4	-2	-1	4	-1	0.0
0	0	0	1	4	-2	-1	4	0	0.0
0	0	0	1	4	-2	-1	4	1	0.0
0	0	0	1	4	-2	-1	4	2	-0.28209479177387814
0	0	0	1	4	-2	-1	4	3	0.0
0	0	0	1	4	-2	-1	4	4	0.0
0	0	0	1	4	-1	-1	4	-4	0.0
0	0	0	1	4	-1	-1	4	-3	0.0
0	0	0	1	4	-1	-1	4	-2	0.0
0	0	0	1	4	-1	-1	4	-1	0.0
0	0	0	1	4	-1	-1	4	0	0.0
0	0	0	1	4	-1	-1	4	1	0.28209479177387814
0	0	0	1	4	-1	-1	4	2	0.0
0	0	0	1	4	-1	-1	4	3	0.0
0	0	0	1	4	-1	-1	4	4	0.0
0	0	0	1	4	0	-1	4	-4	0.0
0	0	0	1	4	0	-1	4	-3	0.0
0	0	0	1	4	0	-1	4	-2	0.0
0	0	0	1	4	0	-1	4	-1	0.0
0	0	0	1	4	0	-1	4	0	-0.28209479177387814
0	0	0	1	4	0	-1	4	1	0.0
0	0	0	1	4	0	-1	4	2	0.0
0	0	0	1	4	0	-1	4	3	0.0
0	0	0	1	4	0	-1	4	4	0.0
0	0	0	1	4	1	-1	4	-4	0.0
0	0	0	1	4	1	-1	4	-3	0.0
0	0	0	1	4	1	-1	4	-2	0.0
0	0	0	1	4	1	-1	4	-1	0.28209479177387814
0	0	0	1	4	1	-1	4	0	0.0
0	0	0	1	4	1	-1	4	1	0.0
0	0	0	1	4	1	-1	4	2	0.0
0	0	0	1	4	1	-1	4	3	0.0
0	0	0	1	4	1	-1	4	4	0.0
0	0	0	1	4	2	-1	4	-4	0.0
0	0	0	1	4	2	-1	4	-3	0.0
0	0	0	1	4	2	-1	4	-2	-0.28209479177387814
0	0	0	1	4	2	-1	4	-1	0.0
0	0	0	1	4	2	-1	4	0	0.0
0	0	0	1	4	2	-1	4	1	0.0
0	0	0	1	4	2	-1	4	2	0.0
0	0	0	1	4	2	-1	4	3	0.0
0	0	0	1	4	2	-1	4	4	0.0
0	0	0	1	4	3	-1	4	-4	0.0
0	0	0	1	4	3	-1	4	-3	0.28209479177387814
0	0	0	1	4	3	-1	4	-2	0.0
0	0	0	1	4	3	-1	4	-1	0.0
0	0	0	1	4	3	-1	4	0	0.0
0	0	0	1	4	3	-1	4	1	0.0
0	0	0	1	4	3	-1	4	2	0.0
0	0	0	1	4	3	-1	4	3	0.0
0	0	0	1	4	3	-1	4	4	0.0
0	0	0	1	4	4	-1	4	-4	-0.28209479177387814
0	0	0	1	4	4	-1	4	-3	0.0
0	0	0	1	4	4	-1	4	-2	0.0
0	0	0	1	4	4	-1	4	-1	0.0
0	0	0	1	4	4	-1	4	0	0.0
0	0	0	1	4	4	-1	4	1	0.0
0	0	0	1	4	4	-1	4	2	0.0
0	0	0	1	4	4	-1	4	3	0.0
0	0	0	1	4	4	-1	4	4	0.0
0	0	0	1	5	-5	-1	5	-5	0.0
0	0	0	1	5	-5	-1	5	-4	0.0
0	0	0	1	5	-5	-1	5	-3	0.0
0	0	0	1	5	-5	-1	5	-2	0.0
0	0	0	1	5	-5	-1	5	-1	0.0
0	0	0	1	5	-5	-1	5	0	0.0
0	0	0	1	5	-5	-1	5	1	0.0
0	0	0	1	5	-5	-1	5	2	0.0
0	0	0	1	5	-5	-1	5	3	0.0
0	0	0	1	5	-5	-1	5	4	0.0
0	0	0	1	5	-5	-1	5	5	0.28209479177387814
0	0	0	1	5	-4	-1	5	-5	0.0
0	0	0	1	5	-4	-1	5	-4	0.0
0	0	0	1	5	-4	-1	5	-3	0.0
0	0	0	1	5	-4	-1	5	-2	0.0
0	0	0	1	5	-4	-1	5	-1	0.0
0	0	0	1	5	-4	-1	5	0	0.0
0	0	0	1	5	-4	-1	5	1	0.0
0	0	0	1	5	-4	-1	5	2	0.0
0	0	0	1	5	-4	-1	5	3	0.0
0	0	0	1	5	-4	-1	5	4	-0.28209479177387814
0	0	0	1	5	-4	-1	5	5	0.0
0	0	0	1	5	-3	-1	5	-5	0.0
0	0	0	1	5	-3	-1	5	-4	0.0
0	0	0	1	5	-3	-1	5	-3	0.0
0	0	0	1	5	-3	-1	5	-2	0.0
0	0	0	1	5	-3	-1	5	-1	0.0
0	0	0	1	5	-3	-1	5	0	0.0
0	0	0	1	5	-3	-1	5	1	0.0
0	0	0	1	5	-3	-1	5	2	0.0
0	0	0	1	5	-3	-1	5	3	0.28209479177387814
0	0	0	1	5	-3	-1	5	4	0.0
0	0	0	1	5	-3	-1	5	5	0.0
0	0	0	1	5	-2	-1	5	-5	0.0
0	0	0	1	5	-2	-1	5	-4	0.0
0	0	0	1	5	-2	-1	5	-3	0.0
0	0	0	1	5	-2	-1	5	-2	0.0
0	0	0	1	5	-2	-1	5	-1	0.0
0	0	0	1	5	-2	-1	5	0	0.0
0	0	0	1	5	-2	-1	5	1	0.0
0	0	0	1	5	-2	-1	5	2	-0.28209479177387814
0	0	0	1	5	-2	-1	5	3	0.0
0	0	0	1	5	-2	-1	5	4	0.0
0	0	0	1	5	-2	-1	5	5	0.0
0	0	0	1	5	-1	-1	5	-5	0.0
0	0	0	1	5	-1	-1	5	-4	0.0
0	0	0	1	5	-1	-1	5	-3	0.0
0	0	0	1	5	-1	-1	5	-2	0.0
0	0	0	1	5	-1	-1	5	-1	0.0
0	0	0	1	5	-1	-1	5	0	0.0
0	0	0	1	5	-1	-1	5	1	0.28209479177387814
0	0	0	1	5	-1	-1	5	2	0.0
0	0	0	1	5	-1	-1	5	3	0.0
0	0	0	1	5	-1	-1	5	4	0.0
0	0	0	1	5	-1	-1	5	5	0.0
0	0	0	1	5	0	-1	5	-5	0.0
0	0	0	1	5	0	-1	5	-4	0.0
0	0	0	1	5	0	-1	5	-3	0.0
0	0	0	1	5	0	-1	5	-2	0.0
0	0	0	1	5	0	-1	5	-1	0.0
0	0	0	1	5	0	-1	5	0	-0.28209479177387814
0	0	0	1	5	0	-1	5	1	0.0
0	0	0	1	5	0	-1	5	2	0.0
0	0	0	1	5	0	-1	5	3	0.0
0	0	0	1	5	0	-1	5	4	0.0
0	0	0	1	5	0	-1	5	5	0.0
0	0	0	1	5	1	-1	5	-5	0.0
0	0	0	1	5	1	-1	5	-4	0.0
0	0	0	1	5	1	-1	5	-3	0.0
0	0	0	1	5	1	-1	5	-2	0.0
0	0	0	1	5	1	-1	5	-1	0.28209479177387814
0	0	0	1	5	1	-1	5	0	0.0
0	0	0	1	5	1	-1	5	1	0.0
0	0	0	1	5	1	-1	5	2	0.0
0	0	0	1	5	1	-1	5	3	0.0
0	0	0	1	5	1	-1	5	4	0.0
0	0	0	1	5	1	-1	5	5	0.0
0	0	0	1	5	2	-1	5	-5	0.0
0	0	0	1	5	2	-1	5	-4	0.0
0	0	0	1	5	2	-1	5	-3	0.0
0	0	0	1	5	2	-1	5	-2	-0.28209479177387814
0	0	0	1	5	2	-1	5	-1	0.0
0	0	0	1	5	2	-1	5	0	0.0
0	0	0	1	5	2	-1	5	1	0.0
0	0	0	1	5	2	-1	5	2	0.0
0	0	0	1	5	2	-1	5	3	0.0
0	0	0	1	5	2	-1	5	4	0.0
0	0	0	1	5	2	-1	5	5	0.0
0	0	0	1	5	3	-1	5	-5	0.0
0	0	0	1	5	3	-1	5	-4	0.0
0	0	0	1	5	3	-1	5	-3	0.28209479177387814
0	0	0	1	5	3	-1	5	-2	0.0
0	0	0	1	5	3	-1	5	-1	0.0
0	0	0	1	5	3	-1	5	0	0.0
0	0	0	1	5	3	-1	5	1	0.0
0	0	0	1	5	3	-1	5	2	0.0
0	0	0	1	5	3	-1	5	3	0.0
0	0	0	1	5	3	-1	5	4	0.0
0	0	0	1	5	3	-1	5	5	0.0
0	0	0	1	5	4	-1	5	-5	0.0
0	0	0	1	5	4	-1	5	-4	-0.28209479177387814
0	0	0	1	5	4	-1	5	-3	0.0
0	0	0	1	5	4	-1	5	-2	0.0
0	0	0	1	5	4	-1	5	-1	0.0
0	0	0	1	5	4	-1	5	0	0.0
0	0	0	1	5	4	-1	5	1	0.0
0	0	0	1	5	4	-1	5	2	0.0
0	0	0	1	5	4	-1	5	3	0.0
0	0	0	1	5	4	-1	5	4	0.0
0	0	0	1	5	4	-1	5	5	0.0
0	0	0	1	5	5	-1	5	-5	0.28209479177387814
0	0	0	1	5	5	-1	5	-4	0.0
0	0	0	1	5	5	-1	5	-3	0.0
0	0	0	1	5	5	-1	5	-2	0.0
0	0	0	1	5	5	-1	5	-1	0.0
0	0	0	1	5	5	-1	5	0	0.0
0	0	0	1	5	5	-1	5	1	0.0
0	0	0	1	5	5	-1	5	2	0.0
0	0	0	1	5	5	-1	5	3	0.0
0	0	0	1	5	5	-1	5	4	0.0
0	0	0	1	5	5	-1	5	5	0.0
0	1	-1	1	1	-1	-1	0	0	0.0
0	1	-1	1	1	-1	-1	2	-2	0.0
0	1	-1	1	1	-1	-1	2	-1	0.0
0	1	-1	1	1	-1	-1	2	0	0.1092548430592079
0	1	-1	1	1	-1	-1	2	1	0.0
0	1	-1	1	1	-1	-1	2	2	0.0
0	1	-1	1	1	0	-1	0	0	-0.0
0	1	-1	1	1	0	-1	2	-2	0.0
0	1	-1	1	1	0	-1	2	-1	-0.18923493915151204
0	1	-1	1	1	0	-1	2	0	0.0
0	1	-1	1	1	0	-1	2	1	0.0
0	1	-1	1	1	0	-1	2	2	0.0
0	1	-1	1	1	1	-1	0	0	-0.0
0	1	-1	1	1	1	-1	2	-2	0.2676186174229157
0	1	-1	1	1	1	-1	2	-1	0.0
0	1	-1	1	1	1	-1	2	0	0.0
0	1	-1	1	1	1	-1	2	1	0.0
0	1	-1	1	1	1	-1	2	2	0.0
0	1	-1	1	2	-2	-1	1	-1	0.0
0	1	-1	1	2	-2	-1	1	0	0.0
0	1	-1	1	2	-2	-1	1	1	0.2676186174229157
0	1	-1	1	2	-2	-1	3	-3	0.0
0	1	-1	1	2	-2	-1	3	-2	0.0
0	1	-1	1	2	-2	-1	3	-1	0.0
0	1	-1	1	2	-2	-1	3	0	0.0
0	1	-1	1	2	-2	-1	3	1	-0.07786556010920248
0	1	-1	1	2	-2	-1	3	2	0.0
0	1	-1	1	2	-2	-1	3	3	0.0
0	1	-1	1	2	-1	-1	1	-1	0.0
0	1	-1	1	2	-1	-1	1	0	-0.18923493915151204
0	1	-1	1	2	-1	-1	1	1	0.0
0	1	-1	1	2	-1	-1	3	-3	0.0
0	1	-1	1	2	-1	-1	3	-2	0.0
0	1	-1	1	2	-1	-1	3	-1	0.0
0	1	-1	1	2	-1	-1	3	0	0.1348671062689471
0	1	-1	1	2	-1	-1	3	1	0.0
0	1	-1	1	2	-1	-1	3	2	0.0
0	1	-1	1	2	-1	-1	3	3	0.0
0	1	-1	1	2	0	-1	1	-1	0.1092548430592079
0	1	-1	1	2	0	-1	1	0	0.0
0	1	-1	1	2	0	-1	1	1	0.0
0	1	-1	1	2	0	-1	3	-3	0.0
0	1	-1	1	2	0	-1	3	-2	0.0
0	1	-1	1	2	0	-1	3	-1	-0.19073089080355846
0	1	-1	1	2	0	-1	3	0	0.0
0	1	-1	1	2	0	-1	3	1	0.0
0	1	-1	1	2	0	-1	3	2	0.0
0	1	-1	1	2	0	-1	3	3	0.0
0	1	-1	1	2	1	-1	1	-1	0.0
0	1	-1	1	2	1	-1	1	0	0.0
0	1	-1	1	2	1	-1	1	1	0.0
0	1	-1	1	2	1	-1	3	-3	0.0
0	1	-1	1	2	1	-1	3	-2	0.24623252122982905
0	1	-1	1	2	1	-1	3	-1	0.0
0	1	-1	1	2	1	-1	3	0	0.0
0	1	-1	1	2	1	-1	3	1	0.0
0	1	-1	1	2	1	-1	3	2	0.0
0	1	-1	1	2	1	-1	3	3	0.0
0	1	-1	1	2	2	-1	1	-1	0.0
0	1	-1	1	2	2	-1	1	0	0.0
0	1	-1	1	2	2	-1	1	1	0.0
0	1	-1	1	2	2	-1	3	-3	-0.3015720175460537
0	1	-1	1	2	2	-1	3	-2	0.0
0	1	-1	1	2	2	-1	3	-1	0.0
0	1	-1	1	2	2	-1	3	0	0.0
0	1	-1	1	2	2	-1	3	1	0.0
0	1	-1	1	2	2	-1	3	2	0.0
0	1	-1	1	2	2	-1	3	3	0.0
0	1	-1	1	3	-3	-1	2	-2	0.0
0	1	-1	1	3	-3	-1	2	-1	0.0
0	1	-1	1	3	-3	-1	2	0	0.0
0	1	-1	1	3	-3	-1	2	1	0.0
0	1	-1	1	3	-3	-1	2	2	-0.3015720175460537
0	1	-1	1	3	-3	-1	4	-4	0.0
0	1	-1	1	3	-3	-1	4	-3	0.0
0	1	-1	1	3	-3	-1	4	-2	0.0
0	1	-1	1	3	-3	-1	4	-1	0.0
0	1	-1	1	3	-3	-1	4	0	0.0
0	1	-1	1	3	-3	-1	4	1	0.0
0	1	-1	1	3	-3	-1	4	2	0.059603403376112
0	1	-1	1	3	-3	-1	4	3	0.0
0	1	-1	1	3	-3	-1	4	4	0.0
0	1	-1	1	3	-2	-1	2	-2	0.0
0	1	-1	1	3	-2	-1	2	-1	0.0
0	1	-1	1	3	-2	-1	2	0	0.0
0	1	-1	1	3	-2	-1	2	1	0.24623252122982905
0	1	-1	1	3	-2	-1	2	2	0.0
0	1	-1	1	3	-2	-1	4	-4	0.0
0	1	-1	1	3	-2	-1	4	-3	0.0
0	1	-1	1	3	-2	-1	4	-2	0.0
0	1	-1	1	3	-2	-1	4	-1	0.0
0	1	-1	1	3	-2	-1	4	0	0.0
0	1	-1	1	3	-2	-1	4	1	-0.10323612295144834
0	1	-1	1	3	-2	-1	4	2	0.0
0	1	-1	1	3	-2	-1	4	3	0.0
0	1	-1	1	3	-2	-1	4	4	0.0
0	1	-1	1	3	-1	-1	2	-2	0.0
0	1	-1	1	3	-1	-1	2	-1	0.0
0	1	-1	1	3	-1	-1	2	0	-0.19073089080355846
0	1	-1	1	3	-1	-1	2	1	0.0
0	1	-1	1	3	-1	-1	2	2	0.0
0	1	-1	1	3	-1	-1	4	-4	0.0
0	1	-1	1	3	-1	-1	4	-3	0.0
0	1	-1	1	3	-1	-1	4	-2	0.0
0	1	-1	1	3	-1	-1	4	-1	0.0
0	1	-1	1	3	-1	-1	4	0	0.14599792520475458
0	1	-1	1	3	-1	-1	4	1	0.0
0	1	-1	1	3	-1	-1	4	2	0.0
0	1	-1	1	3	-1	-1	4	3	0.0
0	1	-1	1	3	-1	-1	4	4	0.0
0	1	-1	1	3	0	-1	2	-2	0.0
0	1	-1	1	3	0	-1	2	-1	0.1348671062689471
0	1	-1	1	3	0	-1	2	0	0.0
0	1	-1	1	3	0	-1	2	1	0.0
0	1	-1	1	3	0	-1	2	2	0.0
0	1	-1	1	3	0	-1	4	-4	0.0
0	1	-1	1	3	0	-1	4	-3	0.0
0	1	-1	1	3	0	-1	4	-2	0.0
0	1	-1	1	3	0	-1	4	-1	-0.18848251096628355
0	1	-1	1	3	0	-1	4	0	0.0
0	1	-1	1	3	0	-1	4	1	0.0
0	1	-1	1	3	0	-1	4	2	0.0
0	1	-1	1	3	0	-1	4	3	0.0
0	1	-1	1	3	0	-1	4	4	0.0
0	1	-1	1	3	1	-1	2	-2	-0.07786556010920248
0	1	-1	1	3	1	-1	2	-1	0.0
0	1	-1	1	3	1	-1	2	0	0.0
0	1	-1	1	3	1	-1	2	1	0.0
0	1	-1	1	3	1	-1	2	2	0.0
0	1	-1	1	3	1	-1	4	-4	0.0
0	1	-1	1	3	1	-1	4	-3	0.0
0	1	-1	1	3	1	-1	4	-2	0.2308429886529647
0	1	-1	1	3	1	-1	4	-1	0.0
0	1	-1	1	3	1	-1	4	0	0.0
0	1	-1	1	3	1	-1	4	1	0.0
0	1	-1	1	3	1	-1	4	2	0.0
0	1	-1	1	3	1	-1	4	3	0.0
0	1	-1	1	3	1	-1	4	4	0.0
0	1	-1	1	3	2	-1	2	-2	0.0
0	1	-1	1	3	2	-1	2	-1	0.0
0	1	-1	1	3	2	-1	2	0	0.0
0	1	-1	1	3	2	-1	2	1	0.0
0	1	-1	1	3	2	-1	2	2	0.0
0	1	-1	1	3	2	-1	4	-4	0.0
0	1	-1	1	3	2	-1	4	-3	-0.2731371076480197
0	1	-1	1	3	2	-1	4	-2	0.0
0	1	-1	1	3	2	-1	4	-1	0.0
0	1	-1	1	3	2	-1	4	0	0.0
0	1	-1	1	3	2	-1	4	1	0.0
0	1	-1	1	3	2	-1	4	2	0.0
0	1	-1	1	3	2	-1	4	3	0.0
0	1	-1	1	3	2	-1	4	4	0.0
0	1	-1	1	3	3	-1	2	-2	0.0
0	1	-1	1	3	3	-1	2	-1	0.0
0	1	-1	1	3	3	-1	2	0	0.0
0	1	-1	1	3	3	-1	2	1	0.0
0	1	-1	1	3	3	-1	2	2	0.0
0	1	-1	1	3	3	-1	4	-4	0.31539156525251993
0	1	-1	1	3	3	-1	4	-3	0.0
0	1	-1	1	3	3	-1	4	-2	0.0
0	1	-1	1	3	3	-1	4	-1	0.0
0	1	-1	1	3	3	-1	4	0	0.0
0	1	-1	1	3	3	-1	4	1	0.0
0	1	-1	1	3	3	-1	4	2	0.0
0	1	-1	1	3	3	-1	4	3	0.0
0	1	-1	1	3	3	-1	4	4	0.0
0	1	-1	1	4	-4	-1	3	-3	0.0
0	1	-1	1	4	-4	-1	3	-2	0.0
0	1	-1	1	4	-4	-1	3	-1	0.0
0	1	-1	1	4	-4	-1	3	0	0.0
0	1	-1	1	4	-4	-1	3	1	0.0
0	1	-1	1	4	-4	-1	3	2	0.0
0	1	-1	1	4	-4	-1	3	3	0.31539156525251993
0	1	-1	1	4	-4	-1	5	-5	0.0
0	1	-1	1	4	-4	-1	5	-4	0.0
0	1	-1	1	4	-4	-1	5	-3	0.0
0	1	-1	1	4	-4	-1	5	-2	0.0
0	1	-1	1	4	-4	-1	5	-1	0.0
0	1	-1	1	4	-4	-1	5	0	0.0
0	1	-1	1	4	-4	-1	5	1	0.0
0	1	-1	1	4	-4	-1	5	2	0.0
0	1	-1	1	4	-4	-1	5	3	-0.048114249349102065
0	1	-1	1	4	-4	-1	5	4	0.0
0	1	-1	1	4	-4	-1	5	5	0.0
0	1	-1	1	4	-3	-1	3	-3	0.0
0	1	-1	1	4	-3	-1	3	-2	0.0
0	1	-1	1	4	-3	-1	3	-1	0.0
0	1	-1	1	4	-3	-1	3	0	0.0
0	1	-1	1	4	-3	-1	3	1	0.0
0	1	-1	1	4	-3	-1	3	2	-0.2731371076480197
0	1	-1	1	4	-3	-1	3	3	0.0
0	1	-1	1	4	-3	-1	5	-5	0.0
0	1	-1	1	4	-3	-1	5	-4	0.0
0	1	-1	1	4	-3	-1	5	-3	0.0
0	1	-1	1	4	-3	-1	5	-2	0.0
0	1	-1	1	4	-3	-1	5	-1	0.0
0	1	-1	1	4	-3	-1	5	0	0.0
0	1	-1	1	4	-3	-1	5	1	0.0
0	1	-1	1	4	-3	-1	5	2	0.08333632444068256
0	1	-1	1	4	-3	-1	5	3	0.0
0	1	-1	1	4	-3	-1	5	4	0.0
0	1	-1	1	4	-3	-1	5	5	0.0
0	1	-1	1	4	-2	-1	3	-3	0.0
0	1	-1	1	4	-2	-1	3	-2	0.0
0	1	-1	1	4	-2	-1	3	-1	0.0
0	1	-1	1	4	-2	-1	3	0	0.0
0	1	-1	1	4	-2	-1	3	1	0.2308429886529647
0	1	-1	1	4	-2	-1	3	2	0.0
0	1	-1	1	4	-2	-1	3	3	0.0
0	1	-1	1	4	-2	-1	5	-5	0.0
0	1	-1	1	4	-2	-1	5	-4	0.0
0	1	-1	1	4	-2	-1	5	-3	0.0
0	1	-1	1	4	-2	-1	5	-2	0.0
0	1	-1	1	4	-2	-1	5	-1	0.0
0	1	-1	1	4	-2	-1	5	0	0.0
0	1	-1	1	4	-2	-1	5	1	-0.11785536026233771
0	1	-1	1	4	-2	-1	5	2	0.0
0	1	-1	1	4	-2	-1	5	3	0.0
0	1	-1	1	4	-2	-1	5	4	0.0
0	1	-1	1	4	-2	-1	5	5	0.0
0	1	-1	1	4	-1	-1	3	-3	0.0
0	1	-1	1	4	-1	-1	3	-2	0.0
0	1	-1	1	4	-1	-1	3	-1	0.0
0	1	-1	1	4	-1	-1	3	0	-0.18848251096628355
0	1	-1	1	4	-1	-1	3	1	0.0
0	1	-1	1	4	-1	-1	3	2	0.0
0	1	-1	1	4	-1	-1	3	3	0.0
0	1	-1	1	4	-1	-1	5	-5	0.0
0	1	-1	1	4	-1	-1	5	-4	0.0
0	1	-1	1	4	-1	-1	5	-3	0.0
0	1	-1	1	4	-1	-1	5	-2	0.0
0	1	-1	1	4	-1	-1	5	-1	0.0
0	1	-1	1	4	-1	-1	5	0	0.15215061585243644
0	1	-1	1	4	-1	-1	5	1	0.0
0	1	-1	1	4	-1	-1	5	2	0.0
0	1	-1	1	4	-1	-1	5	3	0.0
0	1	-1	1	4	-1	-1	5	4	0.0
0	1	-1	1	4	-1	-1	5	5	0.0
0	1	-1	1	4	0	-1	3	-3	0.0
0	1	-1	1	4	0	-1	3	-2	0.0
0	1	-1	1	4	0	-1	3	-1	0.14599792520475458
0	1	-1	1	4	0	-1	3	0	0.0
0	1	-1	1	4	0	-1	3	1	0.0
0	1	-1	1	4	0	-1	3	2	0.0
0	1	-1	1	4	0	-1	3	3	0.0
0	1	-1	1	4	0	-1	5	-5	0.0
0	1	-1	1	4	0	-1	5	-4	0.0
0	1	-1	1	4	0	-1	5	-3	0.0
0	1	-1	1	4	0	-1	5	-2	0.0
0	1	-1	1	4	0	-1	5	-1	-0.18634568644434335
0	1	-1	1	4	0	-1	5	0	0.0
0	1	-1	1	4	0	-1	5	1	0.0
0	1	-1	1	4	0	-1	5	2	0.0
0	1	-1	1	4	0	-1	5	3	0.0
0	1	-1	1	4	0	-1	5	4	0.0
0	1	-1	1	4	0	-1	5	5	0.0
0	1	-1	1	4	1	-1	3	-3	0.0
0	1	-1	1	4	1	-1	3	-2	-0.10323612295144834
0	1	-1	1	4	1	-1	3	-1	0.0
0	1	-1	1	4	1	-1	3	0	0.0
0	1	-1	1	4	1	-1	3	1	0.0
0	1	-1	1	4	1	-1	3	2	0.0
0	1	-1	1	4	1	-1	3	3	0.0
0	1	-1	1	4	1	-1	5	-5	0.0
0	1	-1	1	4	1	-1	5	-4	0.0
0	1	-1	1	4	1	-1	5	-3	0.0
0	1	-1	1	4	1	-1	5	-2	0.22048718964823996
0	1	-1	1	4	1	-1	5	-1	0.0
0	1	-1	1	4	1	-1	5	0	0.0
0	1	-1	1	4	1	-1	5	1	0.0
0	1	-1	1	4	1	-1	5	2	0.0
